JobID,UserID,WindowID_left,Split_left,ApplicationDate,WindowID_right,Split_right,City,State,Country,ZipCode,DegreeType,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,User_Major_Cluster,User_Education_Work_Cluster,ClusterUser
461992,72026,1,Train,2012-04-05 18:20:49.49,1,0,Clarkesville,GA,US,30523,3,3,5.0,0,0,0,9,18,549
106421,72028,1,Test,2012-04-01 11:26:00.85,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
928272,72028,1,Test,2012-04-03 22:13:41.557,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1112084,72028,1,Test,2012-04-02 15:59:07.087,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
802249,72028,1,Test,2012-04-02 15:59:06.707,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
696031,72028,1,Test,2012-04-07 21:24:46.227,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
865123,72028,1,Test,2012-04-01 11:26:02.887,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1086281,72028,1,Test,2012-04-01 11:26:01.827,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
534955,72028,1,Test,2012-04-03 22:13:50.647,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
283175,72028,1,Test,2012-04-07 21:24:46.747,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
264091,72028,1,Test,2012-04-03 22:13:42.347,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
665122,72028,1,Test,2012-04-27 20:35:13.047,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
584053,72028,1,Test,2012-04-01 11:25:58.307,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
519704,72028,1,Test,2012-04-01 11:26:01.137,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
450130,72028,1,Test,2012-04-01 11:26:00.853,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1101981,72028,1,Test,2012-04-01 11:26:00.77,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
150202,72028,1,Test,2012-04-03 22:13:47.113,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1052875,72028,1,Test,2012-04-01 11:25:56.907,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
553667,72028,1,Test,2012-04-03 22:13:51.287,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
798784,72028,1,Test,2012-04-01 11:25:56.22,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
564561,72028,1,Test,2012-04-01 11:25:59.89,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
601466,72028,1,Test,2012-04-01 11:26:00.96,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1043904,72028,1,Test,2012-04-01 11:25:54.437,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
287108,72028,1,Test,2012-04-27 20:35:12.207,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1040010,72028,1,Test,2012-04-01 11:26:01.553,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
797003,72028,1,Test,2012-04-03 22:13:41.887,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
159498,72028,1,Test,2012-04-01 11:25:58.19,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
362337,72028,1,Test,2012-04-02 15:59:08.55,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
476885,72028,1,Test,2012-04-01 11:26:03.027,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
879243,72028,1,Test,2012-04-07 21:24:46.81,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
193430,72028,1,Test,2012-04-03 22:13:50.373,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
920166,72028,1,Test,2012-04-02 15:59:08.6,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
6862,72028,1,Test,2012-04-02 15:59:09.633,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1102919,72028,1,Test,2012-04-07 21:24:46.36,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
852791,72028,1,Test,2012-04-27 20:35:13.437,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
661605,72028,1,Test,2012-04-07 21:24:47.2,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
881332,72028,1,Test,2012-05-02 13:58:37.427,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
861151,72028,1,Test,2012-05-02 13:58:37.283,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
503620,72028,1,Test,2012-05-02 13:58:41.12,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
946738,72028,1,Test,2012-05-02 13:58:38.927,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
150207,72028,1,Test,2012-05-02 13:58:46.27,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1080829,72028,1,Test,2012-05-02 13:58:46.487,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
176410,72028,1,Test,2012-05-02 22:12:40.95,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
200288,72028,1,Test,2012-05-02 22:12:41.273,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
564309,72028,1,Test,2012-05-02 22:12:43.167,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
473163,72028,1,Test,2012-05-02 22:12:42.573,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1049974,72028,1,Test,2012-05-02 22:12:43.6,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
979636,72028,1,Test,2012-04-03 22:13:47.03,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
249863,72028,1,Test,2012-04-01 11:26:02.34,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
749943,72028,1,Test,2012-04-01 11:26:00.43,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
469716,72028,1,Test,2012-04-01 11:26:01.647,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
211750,72028,1,Test,2012-04-01 11:25:59.753,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
280104,72028,1,Test,2012-04-01 11:26:01.46,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
883198,72028,1,Test,2012-04-01 11:25:58.03,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1051991,72028,1,Test,2012-04-01 11:25:58.57,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
657531,72028,1,Test,2012-04-03 22:13:48.327,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
2821,72028,1,Test,2012-04-01 11:26:00.72,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
192716,72028,1,Test,2012-04-01 11:23:22.267,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
192717,72028,1,Test,2012-04-01 11:26:01.09,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1100746,72028,1,Test,2012-04-02 15:59:07.67,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
946739,72028,1,Test,2012-04-01 11:25:59.067,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
459959,72028,1,Test,2012-04-01 11:26:02.123,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
91814,72028,1,Test,2012-04-01 11:26:00.25,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1036482,72028,1,Test,2012-04-01 11:25:59.487,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
80104,72028,1,Test,2012-04-01 11:26:03.087,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
819000,72028,1,Test,2012-04-01 11:25:58.4,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
873391,72028,1,Test,2012-04-01 11:25:56.457,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
448049,72028,1,Test,2012-04-01 11:25:58.657,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
578248,72028,1,Test,2012-04-02 15:59:07.997,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
849872,72028,1,Test,2012-04-01 11:25:59.417,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
850643,72028,1,Test,2012-04-01 11:25:56.853,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
198573,72028,1,Test,2012-04-03 22:13:47.787,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
799298,72028,1,Test,2012-04-03 22:13:47.913,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
561956,72028,1,Test,2012-04-03 22:13:51.773,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
597722,72028,1,Test,2012-04-02 15:59:06.76,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
638899,72028,1,Test,2012-04-01 11:26:01.91,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
928271,72028,1,Test,2012-04-03 22:13:42.583,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
703103,72028,1,Test,2012-04-01 11:26:00.403,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
597725,72028,1,Test,2012-04-03 22:13:47.357,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
575889,72028,1,Test,2012-04-27 20:35:12.6,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1027169,72028,1,Test,2012-04-01 11:25:59.03,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
480229,72028,1,Test,2012-04-03 22:13:51.26,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
503342,72028,1,Test,2012-04-01 11:25:54.983,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
551446,72028,1,Test,2012-04-01 11:25:53.667,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
264388,72028,1,Test,2012-04-01 11:25:58.557,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1080511,72028,1,Test,2012-04-01 11:26:01.58,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
175616,72028,1,Test,2012-04-03 22:13:47.297,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
544872,72028,1,Test,2012-04-01 11:26:02.9,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
234681,72028,1,Test,2012-04-07 21:24:47.923,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
458176,72028,1,Test,2012-04-07 21:24:45.807,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
497230,72028,1,Test,2012-04-01 11:25:58.02,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
465971,72028,1,Test,2012-04-01 11:25:59.877,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
540134,72028,1,Test,2012-04-01 11:25:57.553,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
223787,72028,1,Test,2012-04-01 11:25:54.65,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1092675,72028,1,Test,2012-04-01 11:26:02.957,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
283053,72028,1,Test,2012-04-02 15:59:08.677,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
196580,72028,1,Test,2012-04-03 22:13:47.173,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
884012,72028,1,Test,2012-04-01 11:26:02.917,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
934511,72028,1,Test,2012-04-01 11:25:59.17,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
399121,72028,1,Test,2012-04-07 21:24:46.783,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1088415,72028,1,Test,2012-04-03 22:13:50.187,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
778011,72028,1,Test,2012-04-02 15:59:07.337,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
509435,72028,1,Test,2012-04-03 22:13:42.223,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
798788,72028,1,Test,2012-04-01 11:26:01.843,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1062816,72028,1,Test,2012-04-03 22:13:49.257,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
450134,72028,1,Test,2012-04-02 15:59:09.733,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
625659,72028,1,Test,2012-04-01 11:25:58.057,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
249589,72028,1,Test,2012-04-27 20:35:13.997,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
278510,72028,1,Test,2012-04-01 11:26:03.233,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1008707,72028,1,Test,2012-04-02 15:59:07.073,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
597724,72028,1,Test,2012-04-02 15:59:09.037,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
581195,72028,1,Test,2012-04-01 11:26:00.983,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1091429,72028,1,Test,2012-04-02 15:59:06.973,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1053502,72028,1,Test,2012-04-07 21:24:46.817,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
635676,72028,1,Test,2012-04-02 15:59:09.41,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
394964,72028,1,Test,2012-04-03 22:13:41.233,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
241508,72028,1,Test,2012-04-01 11:26:02.483,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
151208,72028,1,Test,2012-04-27 20:35:13.67,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
482485,72028,1,Test,2012-04-01 11:25:59.353,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1022867,72028,1,Test,2012-04-01 11:26:01.3,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
850076,72028,1,Test,2012-04-03 22:13:48.81,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1043903,72028,1,Test,2012-04-03 22:13:42.583,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1091813,72028,1,Test,2012-04-03 22:13:41.937,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
582349,72028,1,Test,2012-04-02 15:59:06.88,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
351425,72028,1,Test,2012-04-03 22:13:50.273,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
790820,72028,1,Test,2012-04-27 20:35:12.197,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
840480,72028,1,Test,2012-04-01 11:25:58.903,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1069693,72028,1,Test,2012-04-01 11:26:01.48,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
749963,72028,1,Test,2012-04-01 11:26:00.523,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
453876,72028,1,Test,2012-04-03 22:13:41.953,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
906257,72028,1,Test,2012-04-01 11:25:57.643,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
791294,72028,1,Test,2012-04-27 20:35:12.893,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
629200,72028,1,Test,2012-04-02 15:59:09.44,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1114164,72028,1,Test,2012-04-03 22:13:48.807,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
358424,72028,1,Test,2012-04-01 11:26:01.76,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
667405,72028,1,Test,2012-04-27 20:35:14.073,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
612797,72028,1,Test,2012-04-03 22:13:50.683,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1090964,72028,1,Test,2012-04-01 11:25:53.787,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
1016087,72028,1,Test,2012-04-03 22:13:46.957,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
361704,72028,1,Test,2012-04-01 11:25:55.393,1,1,New York,NY,US,10034,5,4,16.0,0,0,0,11,8,251
844792,72065,1,Train,2012-05-01 11:35:45.493,1,0,Grasonville,MD,US,21638,5,7,25.0,1,1,7,13,19,583
654261,72077,1,Test,2012-04-02 10:37:31.36,1,1,Riverhead,NY,US,11901,1,4,8.0,1,0,0,1,2,61
97196,72101,1,Train,2012-04-06 18:36:23.83,1,0,Tustin,CA,US,92782,6,6,26.0,0,0,0,2,7,212
432831,72143,1,Train,2012-04-03 15:01:53.337,1,0,Lawrenceburg,KY,US,40342,1,4,30.0,0,0,0,1,9,271
794720,72143,1,Train,2012-04-03 15:10:43.96,1,0,Lawrenceburg,KY,US,40342,1,4,30.0,0,0,0,1,9,271
496251,72186,1,Train,2012-04-27 01:16:01.133,1,0,Aurora,OH,US,44202,4,5,6.0,0,0,0,2,8,242
307126,72186,1,Train,2012-04-02 11:45:57.19,1,0,Aurora,OH,US,44202,4,5,6.0,0,0,0,2,8,242
450116,72194,1,Train,2012-04-04 20:06:16.953,1,0,Lake Grove,NY,US,11755,0,4,6.0,0,0,0,2,0,2
799453,72227,1,Train,2012-04-09 12:15:59.043,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
203601,72227,1,Train,2012-04-04 19:34:08.953,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
614425,72227,1,Train,2012-04-19 13:56:12.313,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
34539,72227,1,Train,2012-04-04 20:14:46.563,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
263477,72227,1,Train,2012-04-09 12:15:57.7,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
558419,72227,1,Train,2012-04-09 12:15:56.597,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
953141,72227,1,Train,2012-04-04 19:48:43.46,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
1058893,72227,1,Train,2012-04-04 20:51:51.363,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
185465,72227,1,Train,2012-04-09 12:15:58.873,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
185462,72227,1,Train,2012-04-04 20:02:00.067,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
677777,72227,1,Train,2012-04-08 12:34:59.997,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
243839,72227,1,Train,2012-04-04 20:31:33.473,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
1429,72227,1,Train,2012-04-04 19:48:43.707,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
805251,72227,1,Train,2012-04-08 12:32:50.487,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
499843,72227,1,Train,2012-04-04 20:50:24.133,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
154296,72227,1,Train,2012-04-04 20:33:24.043,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
359317,72227,1,Train,2012-04-04 19:34:08.13,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
1046534,72227,1,Train,2012-04-19 13:56:12.337,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
937003,72227,1,Train,2012-04-04 19:45:14.797,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
517274,72227,1,Train,2012-04-04 20:13:20.567,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
185464,72227,1,Train,2012-04-04 19:34:08.173,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
881567,72227,1,Train,2012-04-04 19:34:08.157,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
777553,72227,1,Train,2012-04-04 19:34:08.043,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
805558,72227,1,Train,2012-04-09 12:15:57.45,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
72592,72227,1,Train,2012-04-04 20:48:14.607,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
505426,72227,1,Train,2012-04-04 20:02:00.317,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
558781,72227,1,Train,2012-04-09 12:15:56.9,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
733722,72227,1,Train,2012-04-09 12:01:25.627,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
639029,72227,1,Train,2012-04-04 19:34:08.313,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
868989,72227,1,Train,2012-04-04 19:28:06.943,1,0,Canyon Lake,TX,US,78133,0,2,5.0,1,0,0,2,2,62
778132,72229,1,Train,2012-04-09 08:05:45.523,1,0,Holly,MI,US,48442,3,3,26.0,1,1,15,2,11,332
8290,72229,1,Train,2012-04-09 08:05:45.43,1,0,Holly,MI,US,48442,3,3,26.0,1,1,15,2,11,332
1060528,72229,1,Train,2012-04-09 08:05:45.593,1,0,Holly,MI,US,48442,3,3,26.0,1,1,15,2,11,332
261872,72263,1,Train,2012-04-02 04:15:26.04,1,0,Urbandale,IA,US,50323,4,7,12.0,1,0,0,6,14,426
525533,72292,1,Train,2012-04-02 16:18:20.36,1,0,Lakewood,CO,US,80226,0,4,16.0,1,0,0,2,2,62
430301,72292,1,Train,2012-04-03 08:24:28.303,1,0,Lakewood,CO,US,80226,0,4,16.0,1,0,0,2,2,62
60827,72292,1,Train,2012-04-03 08:14:21.843,1,0,Lakewood,CO,US,80226,0,4,16.0,1,0,0,2,2,62
954837,72292,1,Train,2012-04-03 08:33:07.96,1,0,Lakewood,CO,US,80226,0,4,16.0,1,0,0,2,2,62
911091,72325,1,Train,2012-04-03 00:45:45.887,1,0,Lighthouse Point,FL,US,33064,4,7,19.0,0,0,0,2,10,302
232663,72325,1,Train,2012-04-03 02:36:30.853,1,0,Lighthouse Point,FL,US,33064,4,7,19.0,0,0,0,2,10,302
665125,72325,1,Train,2012-04-03 02:44:38.723,1,0,Lighthouse Point,FL,US,33064,4,7,19.0,0,0,0,2,10,302
33896,72325,1,Train,2012-04-03 17:05:02.337,1,0,Lighthouse Point,FL,US,33064,4,7,19.0,0,0,0,2,10,302
1067871,72325,1,Train,2012-04-03 00:54:50.07,1,0,Lighthouse Point,FL,US,33064,4,7,19.0,0,0,0,2,10,302
909438,72343,1,Train,2012-04-05 20:55:53.863,1,0,Smithtown,NY,US,11787,4,4,20.0,1,0,0,2,5,152
264489,72343,1,Train,2012-04-05 20:10:24.4,1,0,Smithtown,NY,US,11787,4,4,20.0,1,0,0,2,5,152
1056961,72343,1,Train,2012-04-05 20:00:51.81,1,0,Smithtown,NY,US,11787,4,4,20.0,1,0,0,2,5,152
757043,72343,1,Train,2012-04-05 20:31:22.973,1,0,Smithtown,NY,US,11787,4,4,20.0,1,0,0,2,5,152
814750,72346,1,Train,2012-04-16 15:22:52.98,1,0,Dallas,TX,US,75228,0,4,8.0,1,0,0,9,2,69
208443,72346,1,Train,2012-04-16 14:50:31.877,1,0,Dallas,TX,US,75228,0,4,8.0,1,0,0,9,2,69
817932,72407,1,Train,2012-04-04 13:55:46.21,1,0,Aurora,CO,US,80011,3,2,8.0,0,0,0,24,18,564
668066,72407,1,Train,2012-04-04 14:00:29.407,1,0,Aurora,CO,US,80011,3,2,8.0,0,0,0,24,18,564
330608,72424,1,Train,2012-04-04 14:15:34.79,1,0,El Paso,TX,US,79915,1,4,7.0,0,0,0,1,0,1
630608,72424,1,Train,2012-04-03 16:51:45.297,1,0,El Paso,TX,US,79915,1,4,7.0,0,0,0,1,0,1
278820,72424,1,Train,2012-04-03 16:44:28.77,1,0,El Paso,TX,US,79915,1,4,7.0,0,0,0,1,0,1
30807,72424,1,Train,2012-04-03 17:05:15.723,1,0,El Paso,TX,US,79915,1,4,7.0,0,0,0,1,0,1
196603,72435,1,Train,2012-04-03 20:52:04.91,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
1078274,72435,1,Train,2012-04-03 20:52:04.513,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
146817,72435,1,Train,2012-04-03 20:51:59.347,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
654538,72435,1,Train,2012-04-03 20:52:05.113,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
846599,72435,1,Train,2012-04-03 20:51:58.72,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
626450,72435,1,Train,2012-04-03 20:51:59.313,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
554860,72435,1,Train,2012-04-03 20:52:00.657,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
196857,72435,1,Train,2012-04-03 20:52:04.97,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
738986,72435,1,Train,2012-04-03 20:51:59.69,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
998017,72435,1,Train,2012-04-05 19:58:57.047,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
1042648,72435,1,Train,2012-04-03 20:52:05.117,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
300053,72435,1,Train,2012-04-03 20:52:00.32,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
497069,72435,1,Train,2012-04-03 20:52:05.217,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
802921,72435,1,Train,2012-04-03 20:51:55.303,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
196602,72435,1,Train,2012-04-03 20:52:05.19,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
564533,72435,1,Train,2012-04-03 20:52:05.423,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
900034,72435,1,Train,2012-04-03 20:52:01.863,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
35071,72435,1,Train,2012-04-03 20:52:05.193,1,0,Orlando,FL,US,32837,4,2,2.0,0,0,0,13,18,553
